odd_residue_mod_2^k,phi,v2(3r+1),succ_residue,check_w_blur+delta+phi(succ)-phi(res)
5303,2.315264511300,1,7955,-0.000001000000
5305,-2.003956647636,2,3979,-0.000001000000
5307,-2.775711484736,1,7961,-0.000001000000
5309,-5.466569787939,3,1991,-0.000001000000
5311,-2.121868132446,1,7967,-0.000001000000
5313,-5.466569787939,2,3985,-0.000001000000
5315,-5.466569787939,1,7973,-0.000001000000
5317,-5.466569787939,4,997,-0.000001000000
5319,2.315264511300,1,7979,-0.000001000000
5321,-4.283040093162,2,3991,-0.000001000000
5323,-5.466569787939,1,7985,-0.000001000000
5325,-5.466569787939,3,1997,-0.000001000000
5327,-2.654677237430,1,7991,-0.000001000000
5329,-5.466569787939,2,3997,-0.000001000000
5331,-5.466569787939,1,7997,-0.000001000000
5333,-0.496628039210,7,125,-0.000001000000
5335,-5.587604035246,1,8003,-0.000001000000
5337,-5.466569787939,2,4003,-0.000001000000
5339,-3.305397827223,1,8009,-0.000001000000
5341,1.988342835155,3,2003,-0.000001000000
5343,3.662255044150,1,8015,-0.000001000000
5345,6.349990584858,2,4009,-0.000001000000
5347,-0.496628039210,1,8021,-0.000001000000
5349,-5.914525711391,4,1003,-0.000001000000
5351,1.383171598624,1,8027,-0.000001000000
5353,-3.305397827223,2,4015,-0.000001000000
5355,4.434009881250,1,8033,-0.000001000000
5357,-7.421854319817,3,2009,-0.000001000000
5359,0.647597827298,1,8039,-0.000001000000
5361,-3.959241179513,2,4021,-0.000001000000
5363,-5.914525711391,1,8045,-0.000001000000
5365,-3.959241179513,5,503,-0.000001000000
5367,-5.139648111794,1,8051,-0.000001000000
5369,-3.959241179513,2,4027,-0.000001000000
5371,5.127157061810,1,8057,-0.000001000000
5373,-1.513574133418,3,2015,-0.000001000000
5375,-0.411774857677,1,8063,-0.000001000000
5377,-3.959241179513,2,4033,-0.000001000000
5379,-3.959241179513,1,8069,-0.000001000000
5381,-0.496628039210,4,1009,-0.000001000000
5383,-4.162005845856,1,8075,-0.000001000000
5385,-1.350113295346,2,4039,-0.000001000000
5387,6.471024832164,1,8081,-0.000001000000
5389,-4.488927522001,3,2021,-0.000001000000
5391,-6.117290377733,1,8087,-0.000001000000
5393,-4.488927522001,2,4045,-0.000001000000
5395,2.965985101094,1,8093,-0.000001000000
5397,-0.496628039210,6,253,-0.000001000000
5399,-4.162005845856,1,8099,-0.000001000000
5401,-2.164294723212,2,4051,-0.000001000000
5403,2.642186187445,1,8105,-0.000001000000
5405,2.965985101094,3,2027,-0.000001000000
5407,-3.426432074530,1,8111,-0.000001000000
5409,-0.496628039210,2,4057,-0.000001000000
5411,-6.444212053878,1,8117,-0.000001000000
5413,-6.444212053878,4,1015,-0.000001000000
5415,-4.162005845856,1,8123,-0.000001000000
5417,-4.283040093162,2,4063,-0.000001000000
5419,-6.444212053878,1,8129,-0.000001000000
5421,-0.496628039210,3,2033,-0.000001000000
5423,-0.290740610371,1,8135,-0.000001000000
5425,2.965985101094,2,4069,-0.000001000000
5427,2.965985101094,1,8141,-0.000001000000
5429,-5.466569787939,5,509,-0.000001000000
5431,1.095553750749,1,8147,-0.000001000000
5433,-2.654677237430,2,4075,-0.000001000000
5435,-4.812726435650,1,8153,-0.000001000000
5437,-4.488927522001,3,2039,-0.000001000000
5439,4.924392395468,1,8159,-0.000001000000
5441,-5.466569787939,2,4081,-0.000001000000
5443,-4.488927522001,1,8165,-0.000001000000
5445,-5.466569787939,4,1021,-0.000001000000
5447,4.110210967601,1,8171,-0.000001000000
5449,-1.350113295346,2,4087,-0.000001000000
5451,-5.466569787939,1,8177,-0.000001000000
5453,-2.693981065700,3,2045,-0.000001000000
5455,-3.184363579917,1,8183,-0.000001000000
5457,4.149514795871,2,4093,-0.000001000000
5459,-0.127279772298,1,8189,-0.000001000000
5461,-7.706349405196,14,1,-0.693148180560
5463,-0.245191257109,1,3,-0.000001000000
5465,2.965985101094,2,4099,-0.000001000000
5467,-0.572112933254,1,9,-0.000001000000
5469,-6.444212053878,3,2051,-0.000001000000
5471,-1.183529694777,1,15,-0.000001000000
5473,2.965985101094,2,4105,-0.000001000000
5475,-2.242902379752,1,21,-0.000001000000
5477,-6.444212053878,4,1027,-0.000001000000
5479,5.578235747758,1,27,-0.000001000000
5481,-4.364770512198,2,4111,-0.000001000000
5483,-1.428720951886,1,33,-0.000001000000
5485,-0.496628039210,3,2057,-0.000001000000
5487,-0.980765028435,1,39,-0.000001000000
5489,0.481014226729,2,4117,-0.000001000000
5491,-2.488093636861,1,45,-0.000001000000
5493,0.481014226729,5,515,-0.000001000000
5495,-2.040137713410,1,51,-0.000001000000
5497,-1.065618209967,2,4123,-0.000001000000
5499,-1.592181789959,1,57,-0.000001000000
5501,-6.444212053878,3,2063,-0.000001000000
5503,4.355402224710,1,63,-0.000001000000
5505,6.186529746785,2,4129,-0.000001000000
5507,-3.099510398385,1,69,-0.000001000000
5509,2.965985101094,4,1033,-0.000001000000
5511,-3.099510398385,1,75,-0.000001000000
5513,4.067784376835,2,4135,-0.000001000000
5515,-2.651554474933,1,81,-0.000001000000
5517,0.481014226729,3,2069,-0.000001000000
5519,-2.203598551482,1,87,-0.000001000000
5521,0.481014226729,2,4141,-0.000001000000
5523,-3.181240817421,1,93,-0.000001000000
5525,0.481014226729,6,259,-0.000001000000
5527,-2.733284893970,1,99,-0.000001000000
5529,-6.444212053878,2,4147,-0.000001000000
5531,-1.755642628031,1,105,-0.000001000000
5533,0.117911484810,3,2075,-0.000001000000
5535,0.729328246334,1,111,-0.000001000000
5537,-4.488927522001,2,4153,-0.000001000000
5539,-3.262971236457,1,117,-0.000001000000
5541,-4.488927522001,4,1039,-0.000001000000
5543,-1.307686704580,1,123,-0.000001000000
5545,-4.364770512198,2,4159,-0.000001000000
5547,4.639897310089,1,129,-0.000001000000
5549,-4.488927522001,3,2081,-0.000001000000
5551,-1.837373047067,1,135,-0.000001000000
5553,0.481014226729,2,4165,-0.000001000000
5555,-3.792657578945,1,141,-0.000001000000
5557,0.481014226729,5,521,-0.000001000000
5559,4.110210967601,1,147,-0.000001000000
5561,0.481014226729,2,4171,-0.000001000000
5563,-2.367059389555,1,153,-0.000001000000
5565,-0.496628039210,3,2087,-0.000001000000
5567,-0.859730781128,1,159,-0.000001000000
5569,0.481014226729,2,4177,-0.000001000000
5571,3.580524625114,1,165,-0.000001000000
5573,-6.973898396366,4,1045,-0.000001000000
5575,4.558166891053,1,171,-0.000001000000
5577,-3.916814588747,2,4183,-0.000001000000
5579,-2.896745732042,1,177,-0.000001000000
5581,0.481014226729,3,2093,-0.000001000000
5583,2.073196016688,1,183,-0.000001000000
5585,0.481014226729,2,4189,-0.000001000000
5587,3.050838282626,1,189,-0.000001000000
5589,-6.973898396366,7,131,-0.000001000000
5591,4.028480548565,1,195,-0.000001000000
5593,-4.488927522001,2,4195,-0.000001000000
5595,-3.874387997981,1,201,-0.000001000000
5597,-4.488927522001,3,2099,-0.000001000000
5599,1.543509674200,1,207,-0.000001000000
5601,-4.080275426820,2,4201,-0.000001000000
5603,-4.404074340468,1,213,-0.000001000000
5605,-2.043260475906,4,1051,-0.000001000000
5607,-1.471147542652,1,219,-0.000001000000
5609,1.340745007858,2,4207,-0.000001000000
5611,-1.471147542652,1,225,-0.000001000000
5613,0.481014226729,3,2105,-0.000001000000
5615,4.476436472016,1,231,-0.000001000000
5617,-2.981598913574,2,4213,-0.000001000000
5619,-2.978476151078,1,237,-0.000001000000
5621,-2.981598913574,5,527,-0.000001000000
5623,1.991465597651,1,243,-0.000001000000
5625,2.965985101094,2,4219,-0.000001000000
5627,-2.000833885140,1,249,-0.000001000000
5629,10.221255820342,3,2111,-0.000001000000
5631,-2.000833885140,1,255,-0.000001000000
5633,-4.936883445452,2,4225,-0.000001000000
5635,-3.508162493566,1,261,-0.000001000000
5637,-2.981598913574,4,1057,-0.000001000000
5639,-3.956118417017,1,267,-0.000001000000
5641,-2.939172322808,2,4231,-0.000001000000
5643,-3.508162493566,1,273,-0.000001000000
5645,-6.973898396366,3,2117,-0.000001000000
5647,-2.530520227627,1,279,-0.000001000000
5649,-6.973898396366,2,4237,-0.000001000000
5651,2.439421521103,1,285,-0.000001000000
5653,0.481014226729,6,265,-0.000001000000
5655,3.417063787041,1,291,-0.000001000000
5657,-0.535931867480,2,4243,-0.000001000000
5659,-0.045549353262,1,297,-0.000001000000
5661,-6.973898396366,3,2123,-0.000001000000
5663,-2.530520227627,1,303,-0.000001000000
5665,0.481014226729,2,4249,-0.000001000000
5667,-4.037848836053,1,309,-0.000001000000
5669,-3.511285256062,4,1063,-0.000001000000
5671,-3.060206570115,1,315,-0.000001000000
5673,2.645308949941,2,4255,-0.000001000000
5675,-4.037848836053,1,321,-0.000001000000
5677,0.481014226729,3,2129,-0.000001000000
5679,5.372348318919,1,327,-0.000001000000
5681,-3.511285256062,2,4261,-0.000001000000
5683,2.887377444554,1,333,-0.000001000000
5685,-6.973898396366,5,533,-0.000001000000
5687,-2.082564304176,1,339,-0.000001000000
5689,0.481014226729,2,4267,-0.000001000000
5691,3.865019710493,1,345,-0.000001000000
5693,-4.488927522001,3,2135,-0.000001000000
5695,0.402406570189,1,351,-0.000001000000
5697,-4.488927522001,2,4273,-0.000001000000
5699,-3.589892912602,1,357,-0.000001000000
5701,-7.421854319817,4,1069,-0.000001000000
5703,-2.612250646663,1,363,-0.000001000000
5705,-2.939172322808,2,4279,-0.000001000000
5707,-4.567535178541,1,369,-0.000001000000
5709,-7.421854319817,3,2141,-0.000001000000
5711,-2.612250646663,1,375,-0.000001000000
5713,3.943627367033,2,4285,-0.000001000000
5715,2.357691102066,1,381,-0.000001000000
5717,-6.973898396366,8,67,-0.000001000000
5719,3.335333368005,1,387,-0.000001000000
5721,-3.511285256062,2,4291,-0.000001000000
5723,-1.634608380725,1,393,-0.000001000000
5725,-7.421854319817,3,2147,-0.000001000000
5727,3.335333368005,1,399,-0.000001000000
5729,-7.421854319817,2,4297,-0.000001000000
5731,-4.119579255090,1,405,-0.000001000000
5733,-7.421854319817,4,1075,-0.000001000000
5735,4.312975633944,1,411,-0.000001000000
5737,-0.006245524992,2,4303,-0.000001000000
5739,4.312975633944,1,417,-0.000001000000
5741,-1.716338799761,3,2153,-0.000001000000
5743,-3.589892912602,1,423,-0.000001000000
5745,-6.973898396366,2,4309,-0.000001000000
5747,1.828004759579,1,429,-0.000001000000
5749,-5.466569787939,5,539,-0.000001000000
5751,-4.119579255090,1,435,-0.000001000000
5753,-4.080275426820,2,4315,-0.000001000000
5755,-4.119579255090,1,441,-0.000001000000
5757,0.405529332685,3,2159,-0.000001000000
5759,3.093264873393,1,447,-0.000001000000
5761,-0.205887428839,2,4321,-0.000001000000
5763,-5.097221521028,1,453,-0.000001000000
5765,1.458656492668,4,1081,-0.000001000000
5767,3.783289291456,1,459,-0.000001000000
5769,-2.491216399357,2,4327,-0.000001000000
5771,-3.671623331638,1,465,-0.000001000000
5773,-5.996256130427,3,2165,-0.000001000000
5775,3.783289291456,1,471,-0.000001000000
5777,1.458656492668,2,4333,-0.000001000000
5779,-3.671623331638,1,477,-0.000001000000
5781,-5.996256130427,6,271,-0.000001000000
5783,-4.649265597577,1,483,-0.000001000000
5785,-3.511285256062,2,4339,-0.000001000000
5787,-2.693981065700,1,489,-0.000001000000
5789,-5.466569787939,3,2171,-0.000001000000
5791,1.298318417092,1,495,-0.000001000000
5793,-5.466569787939,2,4345,-0.000001000000
5795,2.275960683030,1,501,-0.000001000000
5797,-2.121868132446,4,1087,-0.000001000000
5799,-3.671623331638,1,507,-0.000001000000
5801,-1.186652457273,2,4351,-0.000001000000
5803,-3.671623331638,1,513,-0.000001000000
5805,1.458656492668,3,2177,-0.000001000000
5807,-1.716338799761,1,519,-0.000001000000
5809,-5.996256130427,2,4357,-0.000001000000
5811,-4.201309674126,1,525,-0.000001000000
5813,-5.996256130427,5,545,-0.000001000000
5815,3.253602948969,1,531,-0.000001000000
5817,1.458656492668,2,4363,-0.000001000000
5819,-4.649265597577,1,537,-0.000001000000
5821,1.458656492668,3,2183,-0.000001000000
5823,4.231245214908,1,543,-0.000001000000
5825,-5.996256130427,2,4369,-0.000001000000
5827,0.768632074604,1,549,-0.000001000000
5829,-6.973898396366,4,1093,-0.000001000000
5831,-4.201309674126,1,555,-0.000001000000
5833,-0.006245524992,2,4375,-0.000001000000
5835,-3.223667408187,1,561,-0.000001000000
5837,-6.973898396366,3,2189,-0.000001000000
5839,-1.716338799761,1,567,-0.000001000000
5841,-3.511285256062,2,4381,-0.000001000000
5843,1.746274340543,1,573,-0.000001000000
5845,-2.003956647636,7,137,-0.000001000000
5847,-4.201309674126,1,579,-0.000001000000
5849,1.458656492668,2,4387,-0.000001000000
5851,-2.246025142248,1,585,-0.000001000000
5853,1.458656492668,3,2195,-0.000001000000
5855,-2.246025142248,1,591,-0.000001000000
5857,-4.609961769307,2,4393,-0.000001000000
5859,-4.730996016613,1,597,-0.000001000000
5861,-6.973898396366,4,1099,-0.000001000000
5863,-1.268382876310,1,603,-0.000001000000
5865,4.434009881250,2,4399,-0.000001000000
5867,3.701558872420,1,609,-0.000001000000
5869,1.458656492668,3,2201,-0.000001000000
5871,-1.268382876310,1,615,-0.000001000000
5873,-2.003956647636,2,4405,-0.000001000000
5875,0.238945732117,1,621,-0.000001000000
5877,-5.996256130427,5,551,-0.000001000000
5879,3.701558872420,1,627,-0.000001000000
5881,-5.996256130427,2,4411,-0.000001000000
5883,-4.201309674126,1,633,-0.000001000000
5885,4.679201138359,3,2207,-0.000001000000
5887,3.626073978376,1,639,-0.000001000000
5889,-2.003956647636,2,4417,-0.000001000000
5891,1.216587998055,1,645,-0.000001000000
5893,-2.003956647636,4,1105,-0.000001000000
5895,1.216587998055,1,651,-0.000001000000
5897,0.971396740947,2,4423,-0.000001000000
5899,-2.775711484736,1,657,-0.000001000000
5901,1.458656492668,3,2213,-0.000001000000
5903,-4.730996016613,1,663,-0.000001000000
5905,1.458656492668,2,4429,-0.000001000000
5907,-1.268382876310,1,669,-0.000001000000
5909,-7.951540662304,6,277,-0.000001000000
5911,2.194230263994,1,675,-0.000001000000
5913,5.454078737955,2,4435,-0.000001000000
5915,-0.003122762496,1,681,-0.000001000000
5917,-2.003956647636,3,2219,-0.000001000000
5919,-3.753353750675,1,687,-0.000001000000
5921,8.305275116735,2,4441,-0.000001000000
5923,-4.283040093162,1,693,-0.000001000000
5925,-6.973898396366,4,1111,-0.000001000000
5927,-1.798069218797,1,699,-0.000001000000
5929,-3.020902741845,2,4447,-0.000001000000
5931,-4.283040093162,1,705,-0.000001000000
5933,1.458656492668,3,2225,-0.000001000000
5935,-1.798069218797,1,711,-0.000001000000
5937,1.458656492668,2,4453,-0.000001000000
5939,-4.283040093162,1,717,-0.000001000000
5941,-5.996256130427,5,557,-0.000001000000
5943,-3.305397827223,1,723,-0.000001000000
5945,-5.996256130427,2,4459,-0.000001000000
5947,-4.283040093162,1,729,-0.000001000000
5949,-2.003956647636,3,2231,-0.000001000000
5951,-3.305397827223,1,735,-0.000001000000
5953,-5.996256130427,2,4465,-0.000001000000
5955,-3.305397827223,1,741,-0.000001000000
5957,-5.996256130427,4,1117,-0.000001000000
5959,-3.305397827223,1,747,-0.000001000000
5961,-0.535931867480,2,4471,-0.000001000000
5963,-5.260682359101,1,753,-0.000001000000
5965,-2.533642990123,3,2237,-0.000001000000
5967,-2.327755561285,1,759,-0.000001000000
5969,-2.533642990123,2,4477,-0.000001000000
5971,-3.305397827223,1,765,-0.000001000000
5973,-7.951540662304,9,35,-0.000001000000
5975,-4.283040093162,1,771,-0.000001000000
5977,-5.996256130427,2,4483,-0.000001000000
5979,-4.283040093162,1,777,-0.000001000000
5981,-5.996256130427,3,2243,-0.000001000000
5983,2.642186187445,1,783,-0.000001000000
5985,3.865019710493,2,4489,-0.000001000000
5987,-4.812726435650,1,789,-0.000001000000
5989,-5.996256130427,4,1123,-0.000001000000
5991,1.625240093236,1,795,-0.000001000000
5993,-3.550589084332,2,4495,-0.000001000000
5995,-2.327755561285,1,801,-0.000001000000
5997,-5.996256130427,3,2249,-0.000001000000
5999,0.444833160955,1,807,-0.000001000000
6001,-5.996256130427,2,4501,-0.000001000000
6003,-3.835084169711,1,813,-0.000001000000
6005,-5.996256130427,5,563,-0.000001000000
6007,-3.835084169711,1,819,-0.000001000000
6009,-1.677034971491,2,4507,-0.000001000000
6011,3.619828453384,1,825,-0.000001000000
6013,1.458656492668,3,2255,-0.000001000000
6015,3.619828453384,1,831,-0.000001000000
6017,-2.124990894942,2,4513,-0.000001000000
6019,-3.835084169711,1,837,-0.000001000000
6021,-6.444212053878,4,1129,-0.000001000000
6023,-3.835084169711,1,843,-0.000001000000
6025,3.904323538763,2,4519,-0.000001000000
6027,-2.327755561285,1,849,-0.000001000000
6029,-7.951540662304,3,2261,-0.000001000000
6031,-2.857441903772,1,855,-0.000001000000
6033,-6.444212053878,2,4525,-0.000001000000
6035,1.134857579019,1,861,-0.000001000000
6037,-4.488927522001,6,283,-0.000001000000
6039,-4.812726435650,1,867,-0.000001000000
6041,-4.488927522001,2,4531,-0.000001000000
6043,4.597470719323,1,873,-0.000001000000
6045,-0.738696533822,3,2267,-0.000001000000
6047,4.597470719323,1,879,-0.000001000000
6049,-4.488927522001,2,4537,-0.000001000000
6051,2.112499844958,1,885,-0.000001000000
6053,-4.488927522001,4,1135,-0.000001000000
6055,-3.305397827223,1,891,-0.000001000000
6057,-1.716338799761,2,4543,-0.000001000000
6059,-1.879799637833,1,897,-0.000001000000
6061,5.941338489676,3,2273,-0.000001000000
6063,2.112499844958,1,903,-0.000001000000
6065,-7.951540662304,2,4549,-0.000001000000
6067,-5.790368701588,1,909,-0.000001000000
6069,-5.018613864488,5,569,-0.000001000000
6071,3.090142110897,1,915,-0.000001000000
6073,-5.018613864488,2,4555,-0.000001000000
6075,3.090142110897,1,921,-0.000001000000
6077,-2.693981065700,3,2279,-0.000001000000
6079,2.112499844958,1,927,-0.000001000000
6081,-5.018613864488,2,4561,-0.000001000000
6083,-0.372471029407,1,933,-0.000001000000
6085,-1.026314381697,4,1141,-0.000001000000
6087,-0.372471029407,1,939,-0.000001000000
6089,2.396994930337,2,4567,-0.000001000000
6091,-4.364770512198,1,945,-0.000001000000
6093,-6.973898396366,3,2285,-0.000001000000
6095,-4.812726435650,1,951,-0.000001000000
6097,-6.973898396366,2,4573,-0.000001000000
6099,-2.857441903772,1,957,-0.000001000000
6101,-1.026314381697,7,143,-0.000001000000
6103,-3.387128246260,1,963,-0.000001000000
6105,-1.026314381697,2,4579,-0.000001000000
6107,-3.387128246260,1,969,-0.000001000000
6109,2.436298758607,3,2291,-0.000001000000
6111,4.067784376835,1,975,-0.000001000000
6113,-3.184363579917,2,4585,-0.000001000000
6115,-5.342412778137,1,981,-0.000001000000
6117,-5.018613864488,4,1147,-0.000001000000
6119,-4.364770512198,1,987,-0.000001000000
6121,-1.389417123616,2,4591,-0.000001000000
6123,0.075484894044,1,993,-0.000001000000
6125,-5.018613864488,3,2297,-0.000001000000
6127,-3.387128246260,1,999,-0.000001000000
6129,-5.996256130427,2,4597,-0.000001000000
6131,-1.879799637833,1,1005,-0.000001000000
6133,-5.996256130427,5,575,-0.000001000000
6135,-2.409485980321,1,1011,-0.000001000000
6137,1.746274340543,2,4603,-0.000001000000
6139,5.045426642774,1,1017,-0.000001000000
6141,3.619828453384,3,2303,-0.000001000000
6143,6.228956337551,1,1023,-0.000001000000
6145,-5.996256130427,2,4609,-0.000001000000
